A,0.32637226581573486,0.6110426187515259,-6.324539185698086e-07,0.41833996772766113,0.5887227058410645,-0.02877194620668888,0.49516433477401733,0.47526589035987854,-0.03807150572538376,0.5444568395614624,0.3762308657169342,-0.047759413719177246,0.592122495174408,0.3396645784378052,-0.048292241990566254,0.4665132462978363,0.3227604925632477,-0.012277165427803993,0.4887087345123291,0.22596344351768494,-0.05415615439414978,0.47912633419036865,0.33542346954345703,-0.06959300488233566,0.4681839346885681,0.38423222303390503,-0.07258531451225281,0.4082348346710205,0.3022522032260895,-0.014858025126159191,0.430174320936203,0.18692952394485474,-0.058536410331726074,0.42967259883880615,0.31301701068878174,-0.05842854455113411,0.4193785488605499,0.3609255254268646,-0.045749764889478683,0.34960299730300903,0.2987639605998993,-0.024902531877160072,0.36261722445487976,0.17624635994434357,-0.07026387751102448,0.37322041392326355,0.29874110221862793,-0.04980089142918587,0.3674430847167969,0.35318753123283386,-0.022005213424563408,0.2876817584037781,0.30820319056510925,-0.037462927401065826,0.29511502385139465,0.21454182267189026,-0.06614863127470016,0.31634998321533203,0.2928277254104614,-0.05032606050372124,0.32098016142845154,0.3452828526496887,-0.029041621834039688
A,0.36059966683387756,0.6429488062858582,-5.83584380819957e-07,0.44639697670936584,0.6444055438041687,-0.03383989259600639,0.5224175453186035,0.5570621490478516,-0.04401504993438721,0.5678855180740356,0.4687895178794861,-0.05149740353226662,0.6134587526321411,0.43640565872192383,-0.04889179393649101,0.49578142166137695,0.4063642621040344,-0.022112781181931496,0.5157849788665771,0.31537488102912903,-0.06299933791160583,0.49863672256469727,0.4162836968898773,-0.07460461556911469,0.4917898178100586,0.45852187275886536,-0.07571332901716232,0.44168731570243835,0.38371506333351135,-0.01934666559100151,0.4539133906364441,0.2819732427597046,-0.060620345175266266,0.44457194209098816,0.4015597701072693,-0.05501711368560791,0.44562408328056335,0.4367870092391968,-0.040011584758758545,0.3881138563156128,0.3750609755516052,-0.02434423193335533,0.3930279612541199,0.2672172784805298,-0.06808822602033615,0.39209645986557007,0.38078105449676514,-0.044535912573337555,0.3952929973602295,0.422809898853302,-0.01618768274784088,0.33392223715782166,0.3775264620780945,-0.03215267136693001,0.3287287652492523,0.2986772656440735,-0.06020130589604378,0.3406255841255188,0.37121284008026123,-0.04510801285505295,0.3511764109134674,0.4128333032131195,-0.025041179731488228
A,0.35836905241012573,0.6437481641769409,-5.690619673259789e-07,0.4380800127983093,0.6060886383056641,-0.030905503779649734,0.4921964704990387,0.4945671260356903,-0.04424368217587471,0.5119633078575134,0.3969229459762573,-0.05717163905501366,0.5508133172988892,0.34245142340660095,-0.06165095791220665,0.4368115961551666,0.3564305603504181,-0.01802193559706211,0.448689341545105,0.25959962606430054,-0.0613020658493042,0.4584687054157257,0.3619367778301239,-0.07773496210575104,0.4513527750968933,0.4050399363040924,-0.08147644251585007,0.38275668025016785,0.35705357789993286,-0.0190341267734766,0.3945355713367462,0.25411689281463623,-0.06257754564285278,0.41393864154815674,0.37333011627197266,-0.06547047197818756,0.4041833281517029,0.4092036783695221,-0.05653119459748268,0.3291204571723938,0.3715033531188965,-0.027002835646271706,0.33201098442077637,0.2649320363998413,-0.07320664077997208,0.3612418472766876,0.37467604875564575,-0.05479661747813225,0.3585878610610962,0.4144045114517212,-0.029542094096541405,0.2729336619377136,0.3963661193847656,-0.036989178508520126,0.2698172330856323,0.31093829870224,-0.0653124675154686,0.30448782444000244,0.376549631357193,-0.048894353210926056,0.31503522396087646,0.41994836926460266,-0.02802269347012043
A,0.4449796676635742,0.6253484487533569,-5.845641339874419e-07,0.5340089797973633,0.6207574605941772,-0.034189675003290176,0.6107436418533325,0.5240072011947632,-0.04631314426660538,0.6563042402267456,0.4266567826271057,-0.056818485260009766,0.7048766016960144,0.38995569944381714,-0.057891372591257095,0.576255738735199,0.36998268961906433,-0.02050064690411091,0.5980293154716492,0.2699351906776428,-0.06216496229171753,0.5849583148956299,0.3753165304660797,-0.07386991381645203,0.576964795589447,0.41756290197372437,-0.07423420250415802,0.5204446315765381,0.3474026620388031,-0.018611546605825424,0.5426420569419861,0.23990820348262787,-0.05999640375375748,0.5355668067932129,0.36180979013442993,-0.05589575693011284,0.5272625684738159,0.3929901421070099,-0.04156117141246796,0.46330565214157104,0.340345174074173,-0.024247927591204643,0.4799775183200836,0.22463658452033997,-0.07026685774326324,0.48293086886405945,0.3447275161743164,-0.04677730053663254,0.4768165946006775,0.3864409327507019,-0.01737837865948677,0.4030691981315613,0.34484347701072693,-0.032339323312044144,0.4108121991157532,0.25468918681144714,-0.06124599277973175,0.4292115271091461,0.3310464322566986,-0.04388676583766937,0.43423590064048767,0.37700527906417847,-0.021552573889493942
A,0.4423506557941437,0.6130208373069763,-4.946870717503771e-07,0.5144835710525513,0.5725866556167603,-0.0308085884898901,0.564093828201294,0.4689313471317291,-0.0448918417096138,0.5846608877182007,0.3741871118545532,-0.05813810974359512,0.6151342988014221,0.31563234329223633,-0.06370964646339417,0.5056265592575073,0.33771955966949463,-0.017637623474001884,0.5175576210021973,0.2501070499420166,-0.05348311737179756,0.5303230285644531,0.33735716342926025,-0.06646745651960373,0.5216051340103149,0.38144999742507935,-0.06866000592708588,0.4560169577598572,0.33470869064331055,-0.017555799335241318,0.4650176167488098,0.23545828461647034,-0.05438142642378807,0.4871668219566345,0.34027600288391113,-0.05684003606438637,0.4779660105705261,0.3821362257003784,-0.04860391095280647,0.4066626727581024,0.3458850085735321,-0.02350424788892269,0.4057008624076843,0.24166662991046906,-0.06199119985103607,0.4374351501464844,0.3402884602546692,-0.04478274658322334,0.43543991446495056,0.38678357005119324,-0.021970288828015327,0.3541584014892578,0.3694530427455902,-0.03172080218791962,0.3522263169288635,0.2845360040664673,-0.05583088845014572,0.3861926198005676,0.3439261317253113,-0.04005305841565132,0.39524155855178833,0.389220267534256,-0.02053704485297203
A,0.352426141500473,0.5947018265724182,-4.929647730023134e-07,0.42815083265304565,0.5706089735031128,-0.04431697726249695,0.47879692912101746,0.4681844711303711,-0.06248265504837036,0.500572681427002,0.3652116656303406,-0.0767037644982338,0.5394631028175354,0.31300508975982666,-0.08083516359329224,0.42445245385169983,0.3284558653831482,-0.030012834817171097,0.4187699258327484,0.2459569275379181,-0.07456420361995697,0.425925076007843,0.3446974754333496,-0.08787886053323746,0.43000710010528564,0.3874012231826782,-0.08915258198976517,0.3663191795349121,0.3248237669467926,-0.02353348769247532,0.3575808107852936,0.22975336015224457,-0.06740602850914001,0.37362509965896606,0.34285834431648254,-0.06271278858184814,0.38066259026527405,0.3694315552711487,-0.04791431501507759,0.31191590428352356,0.3345731496810913,-0.02589547447860241,0.2980507016181946,0.23208914697170258,-0.07387159019708633,0.3201843500137329,0.33624228835105896,-0.05175536125898361,0.32905498147010803,0.3713778257369995,-0.023494556546211243,0.2607450485229492,0.35581889748573303,-0.03191183879971504,0.23833072185516357,0.2784840166568756,-0.062463048845529556,0.263968825340271,0.3402734398841858,-0.04849943146109581,0.2811574637889862,0.37703314423561096,-0.028840431943535805
A,0.48042699694633484,0.5865866541862488,-4.72273285367919e-07,0.5568902492523193,0.553386926651001,-0.03479665145277977,0.6135222315788269,0.45869767665863037,-0.05291447788476944,0.6384071707725525,0.36496713757514954,-0.06993310898542404,0.6739175319671631,0.30554965138435364,-0.07864437252283096,0.5658910870552063,0.3164408206939697,-0.021483605727553368,0.5820190906524658,0.22285373508930206,-0.06334266811609268,0.5889037847518921,0.31824183464050293,-0.07960565388202667,0.5802024602890015,0.36712291836738586,-0.0827154889702797,0.5138461589813232,0.30935460329055786,-0.020823344588279724,0.5280855894088745,0.20589283108711243,-0.06212811544537544,0.5432226657867432,0.31831616163253784,-0.06499087810516357,0.5341880917549133,0.3627442717552185,-0.055788714438676834,0.46122217178344727,0.31679975986480713,-0.027098864316940308,0.4672030508518219,0.209804505109787,-0.06936617940664291,0.49018222093582153,0.3146871030330658,-0.050858024507761,0.4859050214290619,0.3617931008338928,-0.02590003050863743,0.40581879019737244,0.3366609811782837,-0.03601687029004097,0.40767204761505127,0.2511691451072693,-0.06171310320496559,0.43776270747184753,0.315120130777359,-0.04509732127189636,0.4448796510696411,0.36126232147216797,-0.024189157411456108
A,0.46480339765548706,0.5989482402801514,-4.6303441081363417e-07,0.5428406000137329,0.5737862586975098,-0.0426386259496212,0.6071673035621643,0.4797300100326538,-0.06344553083181381,0.6400880813598633,0.3812478482723236,-0.08130993694067001,0.6749157905578613,0.32016488909721375,-0.08917365968227386,0.5610925555229187,0.3219623565673828,-0.028227893635630608,0.5758722424507141,0.23309500515460968,-0.0695246085524559,0.5776464939117432,0.3366723954677582,-0.08093477040529251,0.5698868036270142,0.3767143785953522,-0.08141537010669708,0.5051530003547668,0.3118840456008911,-0.02395033836364746,0.5158897638320923,0.2180943787097931,-0.06490729749202728,0.527752161026001,0.3382968306541443,-0.061738114804029465,0.5216293931007385,0.3643416464328766,-0.04885042458772659,0.44895535707473755,0.3168538212776184,-0.027476714923977852,0.4526524245738983,0.21487171947956085,-0.07271578162908554,0.4743401110172272,0.3298478126525879,-0.049033645540475845,0.47244343161582947,0.36814162135124207,-0.020567312836647034,0.390076220035553,0.33357617259025574,-0.03424273058772087,0.3862873315811157,0.2511829137802124,-0.06325794756412506,0.4178226888179779,0.3212522864341736,-0.045409176498651505,0.429000586271286,0.36445924639701843,-0.022893736138939857
A,0.45755818486213684,0.6276063919067383,-6.106341743361554e-07,0.5308837890625,0.5814657211303711,-0.023853536695241928,0.5716632604598999,0.4404833912849426,-0.02752571552991867,0.5892648100852966,0.33717137575149536,-0.031623806804418564,0.6270117163658142,0.2946097254753113,-0.026848899200558662,0.5275799632072449,0.33037424087524414,-0.006151905283331871,0.5333099365234375,0.24205167591571808,-0.03912828862667084,0.5419297814369202,0.34041815996170044,-0.04955331236124039,0.5359266996383667,0.37751057744026184,-0.05120178684592247,0.47065770626068115,0.33016103506088257,-0.007527523208409548,0.4766807556152344,0.23413465917110443,-0.042698975652456284,0.49825501441955566,0.34985464811325073,-0.04019175097346306,0.4918487071990967,0.38538920879364014,-0.02840247191488743,0.41496485471725464,0.34312903881073,-0.015534641221165657,0.41095584630966187,0.23092356324195862,-0.05323806032538414,0.4442434310913086,0.34232908487319946,-0.03318450599908829,0.4442591071128845,0.3917350172996521,-0.008365709334611893,0.3573604226112366,0.3656275272369385,-0.02560216374695301,0.35250237584114075,0.27601614594459534,-0.04937059432268143,0.3863752484321594,0.3397606611251831,-0.0340823233127594,0.39737802743911743,0.3845767378807068,-0.01491989940404892
A,0.43782055377960205,0.6223248243331909,-6.130002248028177e-07,0.5112673044204712,0.5712224841117859,-0.022022774443030357,0.549891471862793,0.43252789974212646,-0.025744803249835968,0.568175196647644,0.33175137639045715,-0.030597656965255737,0.6053555011749268,0.2887926697731018,-0.027170954272150993,0.5060831904411316,0.3214404582977295,-0.002369025954976678,0.5120691061019897,0.23557424545288086,-0.03594822809100151,0.5216659307479858,0.33246099948883057,-0.04719144105911255,0.5164390802383423,0.3734278678894043,-0.04882555827498436,0.44917038083076477,0.3213677406311035,-0.005054448265582323,0.45392754673957825,0.22442814707756042,-0.04090997576713562,0.47546347975730896,0.3404066860675812,-0.03889678418636322,0.4694308638572693,0.38030940294265747,-0.026605872437357903,0.39382773637771606,0.3362070322036743,-0.014459951780736446,0.38954639434814453,0.22898438572883606,-0.0523916520178318,0.42244094610214233,0.3388831913471222,-0.03262994438409805,0.4219050705432892,0.38749513030052185,-0.00746857700869441,0.3366255462169647,0.3618672788143158,-0.025770405307412148,0.33108508586883545,0.27571576833724976,-0.047835323959589005,0.36497312784194946,0.3375598192214966,-0.031305719166994095,0.3754946291446686,0.3801267743110657,-0.011393199674785137
